timestamps,response,length,service
268.0185,4,3,1
268.0386500000001,4,4,1
268.0585500000001,4,3,1
268.0988,4,3,1
268.13865,4,4,1
268.17865000000006,4,3,1
268.21875,4,3,1
268.23885000000007,4,4,1
268.25855,4,3,1
268.2988,4,3,1
268.3398000000001,4,4,1
268.41855,4,3,1
268.43885,4,4,1
268.45855000000006,4,3,1
268.49855,4,3,1
268.53855,4,4,1
268.61855,4,3,1
268.6387500000001,4,4,1
268.65855,4,3,1
268.69855000000007,4,3,1
268.7386,4,4,1
268.8185500000001,4,3,1
268.8387,4,4,1
268.8586,4,3,1
268.89885000000004,4,3,1
268.93870000000004,4,4,1
269.0186,4,3,1
269.0386,4,4,1
269.05870000000004,4,3,1
269.09860000000003,4,3,1
269.13865,4,4,1
269.1786000000001,4,3,1
269.21860000000004,4,3,1
269.23865,4,4,1
269.2586,4,3,1
269.2986000000001,4,3,1
269.3387,4,4,1
269.41865000000007,4,3,1
269.43860000000006,4,4,1
269.45860000000005,4,3,1
269.4986,4,3,1
269.5386500000001,4,4,1
269.61865,4,3,1
269.63865,4,4,1
269.6586,4,3,1
269.69865000000004,4,3,1
269.73865,4,4,1
269.81865000000005,4,3,1
269.8388,4,4,1
269.8587,4,3,1
269.89865,4,3,1
269.93865000000005,4,4,1
270.01865,4,3,1
270.03880000000004,4,4,1
270.05870000000004,4,3,1
270.09895000000006,4,3,1
270.1387,4,4,1
270.17870000000005,4,3,1
270.2187,4,3,1
270.23875,4,4,1
270.2587,4,3,1
270.29885,4,3,1
270.33875,4,4,1
270.41910000000007,4,3,1
270.43875,4,4,1
270.45875,4,3,1
270.49885000000006,4,3,1
270.53880000000004,4,4,1
270.6188000000001,4,3,1
270.6387500000001,4,4,1
270.65880000000004,4,3,1
270.6988,4,3,1
270.73915,4,4,1
270.81885,4,3,1
270.8389000000001,4,4,1
270.8588,4,3,1
270.89880000000005,4,3,1
270.93885,4,4,1
271.01875000000007,4,3,1
271.03885,4,4,1
271.05885,4,3,1
271.09875,4,3,1
271.13895,4,4,1
271.1789,4,3,1
271.21885,4,3,1
271.23890000000006,4,4,1
271.25885000000005,4,3,1
271.2989,4,3,1
271.3389000000001,4,4,1
271.41885,4,3,1
271.43885,4,4,1
271.45889999999997,4,3,1
271.49875,4,3,1
271.53880000000004,4,4,1
271.6188000000001,4,3,1
271.63880000000006,4,4,1
271.65880000000004,4,3,1
271.6989,4,3,1
271.73885000000007,4,4,1
271.81905000000006,4,3,1
271.8388,4,4,1
271.8588,4,3,1
271.8989,4,3,1
271.9388,4,4,1
272.01880000000006,4,3,1
272.03880000000004,4,4,1
272.0589,4,3,1
272.0988500000001,4,3,1
272.14,4,4,1
272.17885,4,3,1
272.2191,4,3,1
272.23890000000006,4,4,1
272.25880000000006,4,3,1
272.2988,4,3,1
272.33885,4,4,1
272.41880000000003,4,3,1
272.43885,4,4,1
272.45900000000006,4,3,1
272.49885000000006,4,3,1
272.53885,4,4,1
272.61885000000007,4,3,1
272.63885000000005,4,4,1
272.65885000000003,4,3,1
272.69885,4,3,1
272.73900000000003,4,4,1
272.81885,4,3,1
272.83910000000003,4,4,1
272.8588500000001,4,3,1
272.89885000000004,4,3,1
272.93895,4,4,1
273.01885000000004,4,3,1
273.03885,4,4,1
273.05885,4,3,1
273.09915,4,3,1
273.13905,4,4,1
273.1789,4,3,1
273.2189000000001,4,3,1
273.24005,4,4,1
273.25890000000004,4,3,1
273.2989,4,3,1
273.3389000000001,4,4,1
273.4189,4,3,1
273.43895,4,4,1
273.46000000000004,4,3,1
273.49895000000004,4,3,1
273.539,4,4,1
273.61890000000005,4,3,1
273.63915,4,4,1
273.659,4,3,1
273.69900000000007,4,3,1
273.73890000000006,4,4,1
273.8189,4,3,1
273.8389000000001,4,4,1
273.8597,4,3,1
273.899,4,3,1
273.93895,4,4,1
274.01890000000003,4,3,1
274.03915000000006,4,4,1
274.0589,4,3,1
274.09895000000006,4,3,1
274.13895,4,4,1
274.17895,4,3,1
274.21895000000006,4,3,1
274.23900000000003,4,4,1
274.2592000000001,4,3,1
274.2993,4,3,1
274.33900000000006,4,4,1
274.41895,4,3,1
274.4390000000001,4,4,1
274.45900000000006,4,3,1
274.49895000000004,4,3,1
274.53905,4,4,1
274.61905,4,3,1
274.6391,4,4,1
274.659,4,3,1
274.6989500000001,4,3,1
274.73900000000003,4,4,1
274.81910000000005,4,3,1
274.83905000000004,4,4,1
274.85915,4,3,1
274.899,4,3,1
274.9390000000001,4,4,1
275.019,4,3,1
275.0391000000001,4,4,1
275.05910000000006,4,3,1
275.09900000000005,4,3,1
275.13925000000006,4,4,1
275.1790500000001,4,3,1
275.21900000000005,4,3,1
275.23905,4,4,1
275.25905,4,3,1
275.2990500000001,4,3,1
275.33905000000004,4,4,1
275.4190500000001,4,3,1
275.43915000000004,4,4,1
275.45905000000005,4,3,1
275.49905,4,3,1
275.53905,4,4,1
275.61905,4,3,1
275.63905,4,4,1
275.65905,4,3,1
275.69905000000006,4,3,1
275.73915,4,4,1
275.81905000000006,4,3,1
275.83915,4,4,1
275.85905,4,3,1
275.89905,4,3,1
275.93910000000005,4,4,1
276.0191,4,3,1
276.03915000000006,4,4,1
276.05910000000006,4,3,1
276.0991,4,3,1
276.1391,4,4,1
276.17910000000006,4,3,1
276.2191,4,3,1
276.2392500000001,4,4,1
276.2591,4,3,1
276.29915000000005,4,3,1
276.33910000000003,4,4,1
276.41925000000003,4,3,1
276.4392,4,4,1
276.45915,4,3,1
276.4992,4,3,1
276.53920000000005,4,4,1
276.61915,4,3,1
276.6392000000001,4,4,1
276.65915000000007,4,3,1
276.69910000000004,4,3,1
276.73915,4,4,1
276.81910000000005,4,3,1
276.83925,4,4,1
276.8591,4,3,1
276.8991500000001,4,3,1
276.93925,4,4,1
277.01930000000004,4,3,1
277.03925000000004,4,4,1
277.0594500000001,4,3,1
277.0992,4,3,1
277.1392000000001,4,4,1
277.17915000000005,4,3,1
277.21915,4,3,1
277.23945000000003,4,4,1
277.2592000000001,4,3,1
277.29920000000004,4,3,1
277.3392,4,4,1
277.41920000000005,4,3,1
277.43925,4,4,1
277.4592,4,3,1
277.49915,4,3,1
277.53920000000005,4,4,1
277.6192,4,3,1
277.64,4,4,1
277.65920000000006,4,3,1
277.6992,4,3,1
277.73930000000007,4,4,1
277.8192,4,3,1
277.8392,4,4,1
277.8593000000001,4,3,1
277.89920000000006,4,3,1
277.9394,4,4,1
278.01920000000007,4,3,1
278.03920000000005,4,4,1
278.05925,4,3,1
278.09925,4,3,1
278.13930000000005,4,4,1
278.17925,4,3,1
278.2198000000001,4,3,1
278.2392500000001,4,4,1
278.25925000000007,4,3,1
278.29925000000003,4,3,1
278.3393,4,4,1
278.41935,4,3,1
278.4393,4,4,1
278.45925,4,3,1
278.4992500000001,4,3,1
278.53925000000004,4,4,1
278.61965,4,3,1
278.63930000000005,4,4,1
278.65925000000004,4,3,1
278.69925,4,3,1
278.73930000000007,4,4,1
278.81925,4,3,1
278.8393,4,4,1
278.8593000000001,4,3,1
278.8994,4,3,1
278.9393,4,4,1
279.01930000000004,4,3,1
279.0393,4,4,1
279.0593,4,3,1
279.0993000000001,4,3,1
279.13935000000004,4,4,1
279.17945,4,3,1
279.2193,4,3,1
279.23930000000007,4,4,1
279.25935000000004,4,3,1
279.2993,4,3,1
279.3393500000001,4,4,1
279.41935,4,3,1
279.43935,4,4,1
279.4593,4,3,1
279.49930000000006,4,3,1
279.53935,4,4,1
279.61930000000007,4,3,1
279.63945,4,4,1
279.65935,4,3,1
279.69935,4,3,1
279.73935000000006,4,4,1
279.81935,4,3,1
279.8393500000001,4,4,1
279.85945000000004,4,3,1
279.8994,4,3,1
279.9394,4,4,1
280.01955,4,3,1
280.03935,4,4,1
280.05935,4,3,1
280.09940000000006,4,3,1
280.1394,4,4,1
280.17960000000005,4,3,1
280.21940000000006,4,3,1
280.23940000000005,4,4,1
280.2594,4,3,1
280.29945,4,3,1
280.33940000000007,4,4,1
280.4195500000001,4,3,1
280.43955000000005,4,4,1
280.4596,4,3,1
280.49945,4,3,1
280.5395500000001,4,4,1
280.61945000000003,4,3,1
280.6395,4,4,1
280.6595,4,3,1
280.69950000000006,4,3,1
280.7396,4,4,1
280.81950000000006,4,3,1
280.8396,4,4,1
280.8601,4,3,1
280.8995,4,3,1
280.93965000000003,4,4,1
281.01965000000007,4,3,1
281.0395500000001,4,4,1
281.05955000000006,4,3,1
281.09955,4,3,1
281.13955,4,4,1
281.1802,4,3,1
281.21955,4,3,1
281.2396,4,4,1
281.2596500000001,4,3,1
281.29960000000005,4,3,1
281.33945000000006,4,4,1
281.41945,4,3,1
281.43950000000007,4,4,1
281.45945000000006,4,3,1
281.4995,4,3,1
281.53960000000006,4,4,1
281.61945000000003,4,3,1
281.6395,4,4,1
281.6595,4,3,1
281.69955000000004,4,3,1
281.7396,4,4,1
281.81950000000006,4,3,1
281.8397,4,4,1
281.8595,4,3,1
281.8995,4,3,1
281.93955000000005,4,4,1
282.0195,4,3,1
282.03960000000006,4,4,1
282.05950000000007,4,3,1
282.09950000000003,4,3,1
282.1396,4,4,1
282.17955000000006,4,3,1
282.21965,4,3,1
282.23965,4,4,1
282.25955,4,3,1
282.2998,4,3,1
282.33985000000007,4,4,1
282.4195500000001,4,3,1
282.43965000000003,4,4,1
282.45955000000004,4,3,1
282.49965,4,3,1
282.5395500000001,4,4,1
282.61965,4,3,1
282.6396500000001,4,4,1
282.65965000000006,4,3,1
282.69965,4,3,1
282.73955,4,4,1
282.81955000000005,4,3,1
282.83965,4,4,1
282.85955,4,3,1
282.89955,4,3,1
282.93955000000005,4,4,1
283.01985,4,3,1
283.03965000000005,4,4,1
283.06025,4,3,1
283.0996,4,3,1
283.1396,4,4,1
283.17960000000005,4,3,1
283.2197,4,3,1
283.2397000000001,4,4,1
283.2596,4,3,1
283.29960000000005,4,3,1
283.33975,4,4,1
283.41970000000003,4,3,1
283.4397,4,4,1
283.4596,4,3,1
283.4996,4,3,1
283.5399,4,4,1
283.6196,4,3,1
283.63975000000005,4,4,1
283.65970000000004,4,3,1
283.6997,4,3,1
283.7397500000001,4,4,1
283.81965,4,3,1
283.8397,4,4,1
283.8596,4,3,1
283.8996000000001,4,3,1
283.93965000000003,4,4,1
284.01975000000004,4,3,1
284.03975,4,4,1
284.0598,4,3,1
284.0998000000001,4,3,1
284.14,4,4,1
284.17975,4,3,1
284.21965,4,3,1
284.23995,4,4,1
284.2596500000001,4,3,1
284.29970000000003,4,3,1
284.3397,4,4,1
284.4198,4,3,1
284.4397,4,4,1
284.4596,4,3,1
284.4997000000001,4,3,1
284.5398,4,4,1
284.6197000000001,4,3,1
284.63970000000006,4,4,1
284.66025,4,3,1
284.69965,4,3,1
284.73985000000005,4,4,1
284.8197,4,3,1
284.8398000000001,4,4,1
284.8597,4,3,1
284.89970000000005,4,3,1
284.9397,4,4,1
285.01970000000006,4,3,1
285.0399,4,4,1
285.0597,4,3,1
285.09975,4,3,1
285.1404,4,4,1
285.18000000000006,4,3,1
285.21985000000006,4,3,1
285.2397500000001,4,4,1
285.25985000000003,4,3,1
285.3004000000001,4,3,1
285.33975,4,4,1
285.41975,4,3,1
285.44000000000005,4,4,1
285.45975,4,3,1
285.49975000000006,4,3,1
285.53975,4,4,1
285.61985000000004,4,3,1
285.63985,4,4,1
285.65975000000003,4,3,1
285.6998500000001,4,3,1
285.73985000000005,4,4,1
285.8199000000001,4,3,1
285.8398000000001,4,4,1
285.86,4,3,1
285.89995,4,3,1
285.9398,4,4,1
286.01975000000004,4,3,1
286.04005000000006,4,4,1
286.0598,4,3,1
286.0998000000001,4,3,1
286.1399,4,4,1
286.1799,4,3,1
286.2198000000001,4,3,1
286.23980000000006,4,4,1
286.25980000000004,4,3,1
286.29985,4,3,1
286.33990000000006,4,4,1
286.4198,4,3,1
286.43985,4,4,1
286.45990000000006,4,3,1
286.49980000000005,4,3,1
286.5398,4,4,1
286.62005,4,3,1
286.63995,4,4,1
286.65985,4,3,1
286.69995000000006,4,3,1
286.73985000000005,4,4,1
286.81985,4,3,1
286.83995000000004,4,4,1
286.85985000000005,4,3,1
286.89995,4,3,1
286.93985,4,4,1
287.02,4,3,1
287.03995,4,4,1
287.06000000000006,4,3,1
287.09995000000004,4,3,1
287.14070000000004,4,4,1
287.18000000000006,4,3,1
287.21985000000006,4,3,1
287.24,4,4,1
287.2599,4,3,1
287.2999,4,3,1
287.33990000000006,4,4,1
287.4199,4,3,1
287.4402,4,4,1
287.46000000000004,4,3,1
287.4999,4,3,1
287.5399,4,4,1
287.61990000000003,4,3,1
287.6399,4,4,1
287.6599,4,3,1
287.69990000000007,4,3,1
287.73990000000003,4,4,1
287.8199000000001,4,3,1
287.83995000000004,4,4,1
287.86005,4,3,1
287.8999,4,3,1
287.94010000000003,4,4,1
288.0199,4,3,1
288.0400000000001,4,4,1
288.0599000000001,4,3,1
288.10015,4,3,1
288.14005,4,4,1
288.1799500000001,4,3,1
288.21995000000004,4,3,1
288.23995,4,4,1
288.25995,4,3,1
288.30015000000003,4,3,1
288.33995000000004,4,4,1
288.42100000000005,4,3,1
288.44005000000004,4,4,1
288.45995000000005,4,3,1
288.49995,4,3,1
288.53995,4,4,1
288.62005,4,3,1
288.64005,4,4,1
288.66010000000006,4,3,1
288.70000000000005,4,3,1
288.74005,4,4,1
288.81995000000006,4,3,1
288.84015,4,4,1
288.86005,4,3,1
288.90010000000007,4,3,1
288.93995000000007,4,4,1
289.02,4,3,1
289.04005000000006,4,4,1
289.06000000000006,4,3,1
289.1,4,3,1
289.14035,4,4,1
289.18000000000006,4,3,1
289.22005,4,3,1
289.24005,4,4,1
289.26015000000007,4,3,1
289.30005000000006,4,3,1
289.34000000000003,4,4,1
289.4202,4,3,1
289.44010000000003,4,4,1
289.46000000000004,4,3,1
289.5,4,3,1
289.54005000000006,4,4,1
289.62005,4,3,1
289.64020000000005,4,4,1
289.66005000000007,4,3,1
289.70035000000007,4,3,1
289.74005,4,4,1
289.8202,4,3,1
289.84005,4,4,1
289.86005,4,3,1
289.90025,4,3,1
289.94075,4,4,1
290.02075,4,3,1
290.04010000000005,4,4,1
290.06010000000003,4,3,1
290.1001,4,3,1
290.18035,4,3,1
290.2201,4,3,1
290.2401500000001,4,4,1
290.26015000000007,4,3,1
290.30015000000003,4,3,1
290.34015,4,4,1
290.42015000000004,4,3,1
290.44040000000007,4,4,1
290.46015,4,3,1
290.50045,4,3,1
290.5402,4,4,1
290.62020000000007,4,3,1
290.6403,4,4,1
290.66035,4,3,1
290.7002,4,3,1
290.74025000000006,4,4,1
290.8203500000001,4,3,1
290.8402500000001,4,4,1
290.8602000000001,4,3,1
290.90020000000004,4,3,1
290.94025,4,4,1
291.02025000000003,4,3,1
291.04025,4,4,1
291.06025,4,3,1
291.1002500000001,4,3,1
291.1403,4,4,1
291.18025,4,3,1
291.2202500000001,4,3,1
291.30060000000003,4,3,1
291.34030000000007,4,4,1
291.42035,4,3,1
291.4402,4,4,1
291.4612000000001,4,3,1
291.50025000000005,4,3,1
291.54035,4,4,1
291.62030000000004,4,3,1
291.64015000000006,4,4,1
291.66020000000003,4,3,1
291.7002,4,3,1
291.7404,4,4,1
291.8203,4,3,1
291.84030000000007,4,4,1
291.8602000000001,4,3,1
291.90015000000005,4,3,1
291.9402,4,4,1
292.02020000000005,4,3,1
292.0403,4,4,1
292.06015,4,3,1
292.10035000000005,4,3,1
292.1413,4,4,1
292.18025,4,3,1
292.2202500000001,4,3,1
292.24030000000005,4,4,1
292.26045,4,3,1
292.30025,4,3,1
292.34045000000003,4,4,1
292.44040000000007,4,4,1
292.46025,4,3,1
292.50065000000006,4,3,1
292.54035,4,4,1
292.62035000000003,4,3,1
292.64035,4,4,1
292.66055000000006,4,3,1
292.70025,4,3,1
292.74025000000006,4,4,1
292.82025,4,3,1
292.84040000000005,4,4,1
292.86085,4,3,1
292.90035,4,3,1
292.94025,4,4,1
293.02025000000003,4,3,1
293.04105000000004,4,4,1
293.06025,4,3,1
293.10030000000006,4,3,1
293.1403,4,4,1
293.1804000000001,4,3,1
293.22135000000003,4,3,1
293.24070000000006,4,4,1
293.2604,4,3,1
293.3004000000001,4,3,1
293.34030000000007,4,4,1
293.4203,4,3,1
293.4603000000001,4,3,1
293.50045,4,3,1
293.62030000000004,4,3,1
293.6404,4,4,1
293.6603,4,3,1
293.7003000000001,4,3,1
293.74030000000005,4,4,1
293.82045000000005,4,3,1
293.84040000000005,4,4,1
293.86030000000005,4,3,1
293.9005000000001,4,3,1
293.9403500000001,4,4,1
294.02035,4,3,1
294.0404500000001,4,4,1
294.0604000000001,4,3,1
294.10035000000005,4,3,1
294.14075,4,4,1
294.18045000000006,4,3,1
294.2205,4,3,1
294.24045,4,4,1
294.26035,4,3,1
294.30060000000003,4,3,1
294.3405,4,4,1
294.42060000000004,4,3,1
294.44045000000006,4,4,1
294.46040000000005,4,3,1
294.5004,4,3,1
294.54035,4,4,1
294.6204,4,3,1
294.64150000000006,4,4,1
294.74045,4,4,1
294.8206,4,3,1
294.8405,4,4,1
294.8604,4,3,1
294.9005000000001,4,3,1
294.94040000000007,4,4,1
295.0204,4,3,1
295.04055000000005,4,4,1
295.06050000000005,4,3,1
295.10045,4,3,1
295.14065000000005,4,4,1
295.18045000000006,4,3,1
295.22040000000004,4,3,1
295.2406500000001,4,4,1
295.26045,4,3,1
295.30055000000004,4,3,1
295.34045000000003,4,4,1
295.42060000000004,4,3,1
295.44040000000007,4,4,1
295.46055,4,3,1
295.50055,4,3,1
295.5404500000001,4,4,1
295.62045,4,3,1
295.6405500000001,4,4,1
295.66055000000006,4,3,1
295.70045000000005,4,3,1
295.74045,4,4,1
295.8207,4,3,1
295.86105,4,3,1
295.9005000000001,4,3,1
295.94055000000003,4,4,1
296.02045,4,3,1
296.04055000000005,4,4,1
296.06055000000003,4,3,1
296.1005,4,3,1
296.14085,4,4,1
296.18050000000005,4,3,1
296.22075000000007,4,3,1
296.2406000000001,4,4,1
296.26160000000004,4,3,1
296.30050000000006,4,3,1
296.3406,4,4,1
296.42060000000004,4,3,1
296.4406,4,4,1
296.46065,4,3,1
296.5006000000001,4,3,1
296.54060000000004,4,4,1
296.62065000000007,4,3,1
296.64085,4,4,1
296.66065000000003,4,3,1
296.70065,4,3,1
296.74080000000004,4,4,1
296.8206,4,3,1
296.84065,4,4,1
296.86080000000004,4,3,1
297.02055000000007,4,3,1
297.04065,4,4,1
297.06055000000003,4,3,1
297.1006,4,3,1
297.14075,4,4,1
297.18055000000004,4,3,1
297.22080000000005,4,3,1
297.2406500000001,4,4,1
297.26085,4,3,1
297.30060000000003,4,3,1
297.3407000000001,4,4,1
297.42075,4,3,1
297.44065,4,4,1
297.4606,4,3,1
297.5006000000001,4,3,1
297.54060000000004,4,4,1
297.62070000000006,4,3,1
297.64070000000004,4,4,1
297.66060000000004,4,3,1
297.70085000000006,4,3,1
297.74070000000006,4,4,1
297.8212500000001,4,3,1
297.8407000000001,4,4,1
297.8606,4,3,1
297.9008,4,3,1
297.9408000000001,4,4,1
298.02060000000006,4,3,1
298.10065,4,3,1
298.14095,4,4,1
298.18065,4,3,1
298.22090000000003,4,3,1
298.24070000000006,4,4,1
298.26085,4,3,1
298.30065,4,3,1
298.34080000000006,4,4,1
298.42075,4,3,1
298.4408000000001,4,4,1
298.46065,4,3,1
298.50075000000004,4,3,1
298.54065,4,4,1
298.62065000000007,4,3,1
298.64085,4,4,1
298.66085,4,3,1
298.7008000000001,4,3,1
298.74075000000005,4,4,1
298.84075000000007,4,4,1
299.0209500000001,4,3,1
299.06065,4,3,1
299.1007000000001,4,3,1
299.14070000000004,4,4,1
299.22090000000003,4,3,1
299.3008,4,3,1
299.6408,4,4,1
300.2608,4,3,1
300.3008,4,3,1
300.34085000000005,4,4,1
300.44115,4,4,1
301.46085000000005,4,3,1
301.50085,4,3,1
302.54115,4,4,1
302.62095,4,3,1
302.64105000000006,4,4,1
303.66105000000005,4,3,1
303.7411000000001,4,4,1
304.6612,4,3,1
304.8611000000001,4,3,1
304.90110000000004,4,3,1
305.02110000000005,4,3,1
305.0611,4,3,1
305.1813000000001,4,3,1
305.2211,4,3,1
305.2618,4,3,1
305.30125,4,3,1
305.42115,4,3,1
305.46115,4,3,1
305.50145,4,3,1
305.62115000000006,4,3,1
305.66115,4,3,1
305.70140000000004,4,3,1
305.8212500000001,4,3,1
305.90115000000003,4,3,1
305.94145000000003,4,4,1
306.02125,4,3,1
306.04125,4,4,1
306.0612,4,3,1
306.10120000000006,4,3,1
306.1815,4,3,1
306.22135000000003,4,3,1
306.2613,4,3,1
306.3012,4,3,1
306.4212,4,3,1
306.46130000000005,4,3,1
306.50120000000004,4,3,1
306.6214,4,3,1
306.6612,4,3,1
306.7012500000001,4,3,1
306.8212,4,3,1
306.90125,4,3,1
307.02125,4,3,1
307.0612500000001,4,3,1
307.1413,4,4,1
307.18125,4,3,1
307.22130000000004,4,3,1
307.2623,4,3,1
307.30125,4,3,1
307.4213,4,3,1
307.4615,4,3,1
307.5013,4,3,1
307.6214,4,3,1
307.6613,4,3,1
307.70130000000006,4,3,1
307.7413,4,4,1
307.82130000000006,4,3,1
307.8614,4,3,1
307.90150000000006,4,3,1
307.94140000000004,4,4,1
308.0213,4,3,1
308.0613000000001,4,3,1
308.10155,4,3,1
308.14135,4,4,1
308.18135000000007,4,3,1
308.22165000000007,4,3,1
308.26135,4,3,1
308.30135000000007,4,3,1
308.34135000000003,4,4,1
308.4213500000001,4,3,1
308.46135000000004,4,3,1
308.50135,4,3,1
308.5417,4,4,1
308.62135,4,3,1
308.66145000000006,4,3,1
308.70135000000005,4,3,1
308.74135,4,4,1
308.82155,4,3,1
308.8614,4,3,1
308.90135,4,3,1
308.94245,4,4,1
309.0214000000001,4,3,1
309.06135000000006,4,3,1
309.1014,4,3,1
309.14155000000005,4,4,1
309.18140000000005,4,3,1
309.22145,4,3,1
309.2614,4,3,1
309.3425500000001,4,4,1
309.42145000000005,4,3,1
309.4415,4,4,1
309.4614,4,3,1
309.50145,4,3,1
309.54155000000003,4,4,1
309.62160000000006,4,3,1
309.66145000000006,4,3,1
309.70145,4,3,1
309.74260000000004,4,4,1
309.82155,4,3,1
309.86145,4,3,1
309.90145000000007,4,3,1
309.94145000000003,4,4,1
310.0218,4,3,1
310.06145000000004,4,3,1
310.10170000000005,4,3,1
310.14165,4,4,1
310.1815,4,3,1
310.2215,4,3,1
310.26150000000007,4,3,1
310.30150000000003,4,3,1
310.3415,4,4,1
310.42155,4,3,1
310.46225000000004,4,3,1
310.50160000000005,4,3,1
310.54155000000003,4,4,1
310.62160000000006,4,3,1
310.66175,4,3,1
310.7016,4,3,1
310.74185,4,4,1
310.8216,4,3,1
310.86165000000005,4,3,1
310.90165,4,3,1
310.94165,4,4,1
311.02165,4,3,1
311.06165,4,3,1
311.10170000000005,4,3,1
311.14165,4,4,1
311.18165,4,3,1
311.22165000000007,4,3,1
311.30190000000005,4,3,1
311.34180000000003,4,4,1
311.4217,4,3,1
311.46155,4,3,1
311.50175,4,3,1
311.54155000000003,4,4,1
311.6223,4,3,1
311.6616,4,3,1
311.70155,4,3,1
311.7415500000001,4,4,1
311.8216,4,3,1
311.86160000000007,4,3,1
311.90155000000004,4,3,1
312.02160000000003,4,3,1
312.06180000000006,4,3,1
312.1016000000001,4,3,1
312.14205000000004,4,4,1
312.1817500000001,4,3,1
312.2216000000001,4,3,1
312.24170000000004,4,4,1
312.26175,4,3,1
312.3017,4,3,1
312.3416000000001,4,4,1
312.4217,4,3,1
312.4417000000001,4,4,1
312.46175000000005,4,3,1
312.50165000000004,4,3,1
312.54175,4,4,1
312.6223,4,3,1
312.64175,4,4,1
312.66165,4,3,1
312.7016500000001,4,3,1
312.74165000000005,4,4,1
312.82165,4,3,1
312.8416500000001,4,4,1
312.86165000000005,4,3,1
312.90165,4,3,1
312.94165,4,4,1
313.02165,4,3,1
313.04185000000007,4,4,1
313.06180000000006,4,3,1
313.10170000000005,4,3,1
313.1417,4,4,1
313.1817,4,3,1
313.22170000000006,4,3,1
313.24170000000004,4,4,1
313.2617,4,3,1
313.3017,4,3,1
313.34180000000003,4,4,1
313.42205,4,3,1
313.4417000000001,4,4,1
313.46170000000006,4,3,1
313.5017,4,3,1
313.5418000000001,4,4,1
313.62170000000003,4,3,1
313.6417,4,4,1
313.6618000000001,4,3,1
313.7017000000001,4,3,1
313.7418,4,4,1
313.8217000000001,4,3,1
313.84180000000003,4,4,1
313.86170000000004,4,3,1
313.9017,4,3,1
313.94185000000004,4,4,1
314.0217,4,3,1
314.0417,4,4,1
314.06180000000006,4,3,1
314.10175000000004,4,3,1
314.14185,4,4,1
314.1817500000001,4,3,1
314.22175000000004,4,3,1
314.24175,4,4,1
314.26245000000006,4,3,1
314.3017500000001,4,3,1
314.34185,4,4,1
314.4218000000001,4,3,1
314.44175000000007,4,4,1
314.46180000000004,4,3,1
314.50175,4,3,1
314.54175,4,4,1
314.6218,4,3,1
314.6418,4,4,1
314.66175,4,3,1
314.70180000000005,4,3,1
314.7419,4,4,1
314.82180000000005,4,3,1
314.84180000000003,4,4,1
314.8618,4,3,1
314.9018,4,3,1
314.94180000000006,4,4,1
315.0218,4,3,1
315.0418000000001,4,4,1
315.06180000000006,4,3,1
315.10195,4,3,1
315.14200000000005,4,4,1
315.18180000000007,4,3,1
315.22185,4,3,1
315.24185,4,4,1
315.26185,4,3,1
315.30195000000003,4,3,1
315.34185,4,4,1
315.42185000000006,4,3,1
315.44190000000003,4,4,1
315.46185,4,3,1
315.50185,4,3,1
315.54185000000007,4,4,1
315.62185,4,3,1
315.64195000000007,4,4,1
315.6618500000001,4,3,1
315.7021000000001,4,3,1
315.74185,4,4,1
315.82185000000004,4,3,1
315.84185,4,4,1
315.86185,4,3,1
315.9018500000001,4,3,1
315.94185000000004,4,4,1
316.0218500000001,4,3,1
316.04185000000007,4,4,1
316.06185000000005,4,3,1
316.1019,4,3,1
316.1419000000001,4,4,1
316.18190000000004,4,3,1
316.2219,4,3,1
316.24195,4,4,1
316.2619000000001,4,3,1
316.30190000000005,4,3,1
316.3419,4,4,1
316.4222,4,3,1
316.442,4,4,1
316.4619,4,3,1
316.5019,4,3,1
316.54195000000004,4,4,1
316.6219,4,3,1
316.64215,4,4,1
316.66190000000006,4,3,1
316.7025,4,3,1
316.74195,4,4,1
316.8219,4,3,1
316.842,4,4,1
316.86195,4,3,1
316.90195000000006,4,3,1
316.942,4,4,1
317.02195000000006,4,3,1
317.04195000000004,4,4,1
317.0626,4,3,1
317.102,4,3,1
317.1421,4,4,1
317.18195000000003,4,3,1
317.222,4,3,1
317.24195,4,4,1
317.26210000000003,4,3,1
317.30195000000003,4,3,1
317.34195,4,4,1
317.422,4,3,1
317.442,4,4,1
317.462,4,3,1
317.50200000000007,4,3,1
317.54200000000003,4,4,1
317.62200000000007,4,3,1
317.64200000000005,4,4,1
317.66200000000003,4,3,1
317.702,4,3,1
317.7420000000001,4,4,1
317.822,4,3,1
317.842,4,4,1
317.8620000000001,4,3,1
317.90200000000004,4,3,1
317.942,4,4,1
318.02200000000005,4,3,1
318.0422500000001,4,4,1
318.062,4,3,1
318.102,4,3,1
318.14205000000004,4,4,1
318.18205,4,3,1
318.22215000000006,4,3,1
318.24205000000006,4,4,1
318.26225,4,3,1
318.30205,4,3,1
318.3420500000001,4,4,1
318.42205,4,3,1
318.44205,4,4,1
318.46205,4,3,1
318.5022,4,3,1
318.54205,4,4,1
318.62205000000006,4,3,1
318.64215,4,4,1
318.66205,4,3,1
318.7021500000001,4,3,1
318.74205000000006,4,4,1
318.82205,4,3,1
318.8420500000001,4,4,1
318.86210000000005,4,3,1
318.90245000000004,4,3,1
318.94205,4,4,1
